cust,day,orgType,price,quantity,secid,tradeId
24,257,Gov,95,9286922,Naboo,4041871a-bb32-400b-aa6c-daf28c32f644
24,258,Gov,92,1972070,Naboo,b5546ad5-9bdd-44f5-abf2-34f8eaee00ac
24,259,Gov,109,6123173,Naboo,a4d58359-0747-450d-9ca0-e2fc6c3b69b2
24,260,Gov,97,6063382,Tatooine,7f64c338-b8df-426e-9db1-5ae1c4662fc1
24,261,Gov,100,5085474,Tatooine,bc4d55bc-9183-4faf-b998-5b338dbb665a
24,262,Gov,111,6498377,Tatooine,c928f447-16d3-4dff-8a90-dfe8f91864ba
24,263,Gov,119,9257520,Tatooine,664d5f89-6757-4728-927c-c4b4153b67f4
24,264,Gov,112,4008196,New Republic,37a55eab-e2a0-4e1f-94de-860624181e8f
24,265,energy,98,3633664,Monster Corp,9df3c9c1-ac09-4fa9-af33-14914c4b0ff5
24,266,Gov,109,9560088,New Republic,7cb9f8d0-6d38-49b9-9685-466474e66e05
24,267,Gov,113,9420529,Naboo,56816eab-aefb-43c1-98c0-7fab032c260c
24,268,Gov,100,1508533,Naboo,afe3f900-fd68-40de-8f56-af9741fbf922
24,269,Gov,97,1660704,Naboo,ac814a48-bba4-4a8a-ab0e-4e689a37f4a2
24,270,Gov,116,5487970,Naboo,eeed036e-0460-47cc-852b-8827ec4b1f00
24,271,Gov,109,8974358,Coruscant,d655086c-0cb9-43f3-aceb-e605e48a7e7e
24,272,Gov,99,8739023,Coruscant,fa175937-1126-48d6-90be-e314be5a3d1b
24,273,Gov,111,2812621,Coruscant,0dfa40b6-697d-4674-a60a-32e18c6aadbc
24,274,energy,102,2539036,Monster Corp,66a1ca24-9110-4ca0-9748-6dd287ca6b6f
24,275,Gov,92,8848750,First Order,abedaa64-9592-408f-a087-0f8d1116d2e4
24,276,Gov,108,8548141,First Order,9b5191a7-84d2-4b32-970f-5b2ecb0c1610
24,277,Gov,94,4845630,New Republic,4c260235-5337-459c-9a19-5068e716cbde
24,278,Gov,116,3004134,New Republic,3307e940-af07-4b39-b02a-662f7d79551e
24,279,Gov,92,4274840,New Republic,85d1e187-6f28-4d75-b867-669b3772cb8e
24,280,Gov,111,8375051,New Republic,c7576c77-b8a9-445b-b9b3-faecdfc6ce6b
24,281,tech,108,8326085,Stark Industries,87efec90-8d6d-4ba6-9880-b3228397174f
24,282,Gov,115,2968433,Gotham,48a90ec0-b58a-42b0-849a-a788af183a77
24,283,Gov,98,4261282,Gotham,fc1b77ef-8f9e-4c03-afb6-4121f8861d73
24,284,Gov,92,1175067,Gotham,75772905-bc73-49fe-9ab6-c8daf4d216bc
24,285,Gov,100,4023112,Gotham,d96163ef-92be-42b4-b850-bf2c73209405
24,286,tech,109,9411386,Umbrella Corp,1c8b7a99-b49e-44e4-8f75-7a69bee38294
24,287,Gov,108,4597141,Gotham,ceea35b6-fb4c-4344-901f-1fbc0c2e5e6a
24,288,tech,115,4837029,Umbrella Corp,3bd63050-7e42-40db-8fe5-65ef8c129fed
24,289,Gov,99,9127979,Gotham,904dfd31-5e10-440b-872b-32a9b0618280
24,290,Gov,113,8235587,Gotham,9d5e746b-b878-48a6-a8f7-242979837477
24,291,Gov,100,4855676,Gotham,51135dfc-5846-49ba-91c8-361555ccd62c
24,292,Gov,95,7948142,Naboo,b9fc8768-aeb6-4506-81cf-3e95ecf784de
24,293,Gov,108,8635903,Naboo,a26ec292-a0fe-44b3-a14a-8f627ef2b372
24,294,Gov,117,6139487,Coruscant,ee7188e3-7fbb-46bd-9e87-2fa676a0dca8
24,295,Gov,113,1010160,Coruscant,c0c1cfef-d3fd-41eb-8d2b-fd049cf96183
24,296,Gov,112,1375730,New Republic,b8365826-5f22-4aa6-a092-bb0cc8acf9ae
24,297,Gov,91,1926910,Gotham,60f5a203-4c70-482a-a755-233309b415f3
24,298,tech,94,9350044,Umbrella Corp,fea9146e-76c4-4b30-a2ec-3d9315b7fc56
24,299,Gov,106,5538517,New Republic,697383b7-227f-4328-ad96-c1b4952427a5
24,300,tech,99,6390001,Umbrella Corp,b7ef64ce-dc90-46c3-a2ae-88d28092b155
24,301,Gov,102,3471790,Naboo,78bdf264-0a88-4cd6-83a8-0c5bd142c797
24,302,Gov,112,2239407,Naboo,9d5387bd-1949-465c-8949-dc115fd80812
24,303,Gov,91,3283429,Naboo,106abe8e-16c1-4cb4-8878-f429ce269468
24,304,tech,104,4930009,Umbrella Corp,b4023a52-52d0-4613-8345-9bc16b3895d6
24,305,Gov,94,3510652,Naboo,6954d0ea-30db-40b1-8742-0f73f8d38b52
24,306,Gov,97,9607674,Naboo,1d435d02-1208-42b9-b908-4480b9709c16
24,307,Gov,116,7696049,Gotham,07fb8e4b-ff92-486d-b1e0-e0d51403b3f6
24,308,Gov,119,2823193,Gotham,10b5082c-00e9-44de-92d2-c854d59a86bc
24,309,Gov,119,9248929,Gotham,bd0d9faf-e48d-4653-8679-c05d014f88b1
24,310,Gov,96,8952049,Gotham,8a6d0422-9557-4b24-8350-a1b327b4eb90
24,311,Gov,119,3160149,Coruscant,d98b301f-c740-4536-80e2-bb221060f905
24,312,Gov,109,9164849,Gotham,46278d1d-4a79-49ce-b513-7e7dd5639e9f
24,313,Gov,110,2691752,Gotham,078e901a-99e6-48fe-83bf-7acaebeef576
24,314,Gov,93,2891835,Gotham,c7623e21-7be4-4d53-8195-13e08294d8c6
24,315,Gov,98,8660580,Gotham,a7dd85ba-002e-464e-af70-90fd44780fdb
24,316,Gov,93,2102941,Gotham,f7de9fe5-d352-4a6e-979c-3d4c25884900
24,317,energy,111,7404439,Monster Corp,f9e06fbd-41f5-4c94-b989-348fe70a1ef6
24,318,Gov,118,8803742,Gotham,08c88530-7362-4a24-8f82-ccc0a810800c
24,319,Gov,99,2654098,Naboo,87847c98-f491-4c75-88cd-447cd25e1d25
24,320,Gov,90,4338487,Naboo,fe297863-7f23-46a8-ad35-109aeecacb1f
24,321,Gov,118,4365358,Naboo,3b770c10-17cc-4674-a1f8-4330389f83a5
24,322,Gov,95,2129559,First Order,4a4ffa3a-eda8-44b0-86ae-56b5354eeea2
24,323,Gov,112,4186010,First Order,b9426177-f0a4-4774-90b3-ae853adb8ff8
24,324,energy,119,3166522,Monster Corp,b6060a5c-0bed-406e-be1d-1706b04df156
24,325,Gov,93,1391017,Coruscant,7307f087-5c38-43f8-983c-368ae22bb55b
24,326,Gov,98,4327937,Coruscant,8739ec30-348d-43d0-a82e-2917e5dfeeb9
24,327,Gov,111,5494144,Coruscant,2f57c502-784d-41d5-bf3e-8a3b27472a36
24,328,Gov,100,3043331,Coruscant,32cd8927-e8fb-4532-b688-ffc3653affbe
24,329,Gov,105,8712326,Gotham,65cd6ab2-88dc-4dc9-8fe8-9ccb8f3c3cc9
24,330,energy,104,8746798,Monster Corp,481ec8c7-cc7c-4f8b-9eb0-220a7d2d4a29
24,331,Gov,104,7058109,Gotham,018b8b78-b27c-481f-b280-3a7ba6d1ed7d
24,332,energy,93,6572627,Monster Corp,77e4a4e8-9da8-4da6-8ed8-40805f042398
24,333,energy,116,7422785,Monster Corp,c6ca7eb3-7252-49ea-9ca1-3470db956f4f
24,334,Gov,116,4838297,Gotham,cc6ff0f2-8d0c-4f8d-9a17-8380fab76df2
24,335,Gov,91,1223451,New Republic,90e57244-c0e3-4979-9004-92e0da73e214
24,336,energy,94,8822292,Monster Corp,b4c9dfe2-761b-4364-9cb7-74c378b2f7ff
24,337,Gov,100,9182243,New Republic,eb9ab32d-ffd4-4d96-81aa-06ec688e4f8e
24,338,Gov,104,2988599,New Republic,25a826d6-88f9-4640-a438-2bbfe99297c9
24,339,Gov,108,3228238,Gotham,25bd5b82-82fd-49a2-b4d1-e0ddc2a2237c
24,340,Gov,106,3059276,First Order,ef6e93d7-b8f8-408f-9995-979da2dd3807
24,341,tech,102,1176647,Acme Corp,6ece5594-2427-48a2-8c2f-1fc20dfae41f
24,342,Gov,119,6052141,First Order,68f46e4b-5581-4321-bb18-37ff5154a31f
24,343,Gov,92,1934484,First Order,c7d613aa-8dd9-4a0f-be6a-baab10a022c6
24,344,Gov,91,3469476,First Order,53fb10be-d4ff-402e-af42-74ffcb305b9e
24,345,tech,100,8544356,Acme Corp,b584a14e-cc92-4a0b-8330-131beb18fe5f
24,346,Gov,95,6082742,First Order,9b5ecd4a-f8e8-4bb1-a2e5-183d4007b829
24,347,Gov,98,9542688,First Order,80b977e3-5919-4fcf-ad75-90fce207e32a
24,348,energy,118,2546726,Monster Corp,258c8641-e984-4a79-81a7-bb25bc4cfbc2
24,349,Gov,90,9465513,First Order,e22340bd-60aa-4e02-96c6-928742991764
24,350,Gov,93,7047296,First Order,b6e475c9-1108-4879-97ca-dcc22b4bee35
24,351,Gov,114,4350041,First Order,63e0b26f-c282-4633-aab4-e71a53f51b70
24,352,Gov,119,7401580,First Order,59d71664-dd54-4fe1-a44f-bffeabd49771
24,353,energy,96,2360159,Monster Corp,2828a718-f8f8-4b1f-b606-870504ba7d46
24,354,Gov,90,5251393,First Order,4bd3cb2d-91b8-45a1-9e3c-7022dafecf43
24,355,Gov,107,5616105,First Order,663dae2d-3ef4-48d2-adcb-f459203b6b39
24,356,Gov,95,8570381,Coruscant,fe45825c-edfb-43fc-b3f7-ebe224d11a31
24,357,Gov,91,5119556,Coruscant,4dbfd14a-951b-44ea-ba8b-eea7be8bdc35
24,358,energy,99,2157486,Monster Corp,c319eae6-cfa5-4882-88dc-828f8e66f73e
24,359,Gov,118,5678160,Coruscant,042153cc-8f8b-42e7-bc9e-de91f8bad7b4
25,0,Gov,119,8296763,Tatooine,396d3a99-116e-4db5-82de-04958d6061d9
25,1,Gov,98,8395408,Tatooine,92ffeca3-e3a0-46e6-bb5e-a37cceec2ca0
25,2,Gov,116,9157429,Tatooine,623f1add-f0ff-4187-8b0d-68d14104d019
25,3,Gov,115,7492701,Tatooine,30ed8b42-cb96-427a-82cd-5b10d9201484
25,4,Gov,99,6206883,Tatooine,7c79be1a-2103-4855-893c-888933b78b5f
25,5,Gov,97,2081172,New Republic,b66cbb61-1a7f-4040-aaf5-dfe802596ed2
25,6,restaurant,92,3390276,Beacon Street Pizza,0c0f575b-edf6-4155-ad06-e87e5d266d67
25,7,Gov,90,8091917,New Republic,b51c8967-d425-48a8-929b-12915a7fddf7
25,8,Gov,90,1136282,New Republic,5361a8ef-30bb-40df-bc0c-9bcae9ac4aa2
25,9,Gov,95,3760407,Naboo,efc30e2a-2d3f-4584-9b9c-1f6b23224737
25,10,Gov,90,5137665,Naboo,47663199-2d5d-4133-9bcc-75cf16ef865e
25,11,Gov,91,1364465,New Republic,a2b1536c-a760-4886-8e9b-502260196c89
25,12,Gov,117,7336302,New Republic,c024ccd6-70dd-401c-a61b-710c17105c70
25,13,Gov,100,4039980,New Republic,8ee6acf1-e3fa-4331-a492-4ea00c3dd822
25,14,Gov,115,7713711,New Republic,34391015-da52-4b2d-88c5-1cacd06d97fb
25,15,Gov,98,1270137,New Republic,22f56eac-a092-4926-83b4-176b3e9027df
25,16,restaurant,110,9195455,Beacon Street Pizza,d8b92608-a6d6-4bbe-9f85-5beb025e80d9
25,17,Gov,91,7106527,New Republic,1046187b-620c-4ef6-b6fe-902b678b41a8
25,18,Gov,102,1316825,Coruscant,c0e79df1-136e-4bc9-b60e-9ed761c237f6
25,19,Gov,90,8457027,Coruscant,245a4dbd-7526-4cfa-a563-ae5f80558b26
25,20,Gov,91,7251342,Coruscant,d68b5901-0e3d-4977-905a-39783dd0d0f9
25,21,Gov,116,7913567,Coruscant,a4005070-534a-4a49-84a2-e0bebefac480
25,22,Gov,115,3334045,Coruscant,3e7ff7e4-52ed-4d3f-b34c-752391d19ce1
25,23,Gov,117,1515508,Coruscant,2f8987e5-6d8b-463c-b6a3-57310b7d93d6
25,24,restaurant,114,9954036,Beacon Street Pizza,b8e66c3a-5c4b-4252-8b9b-e80a5b65750e
25,25,Gov,100,3771592,Coruscant,eccc7fad-eb50-43f7-a822-d5b4f0442628
25,26,Gov,119,1573627,Coruscant,4fd9d76f-81f0-4cd5-8878-519320903b12
25,27,restaurant,115,5997820,Beacon Street Pizza,0a807256-6c67-4a26-8d47-103bc7a2ce05
25,28,Gov,99,4976750,New Republic,927f91ef-8102-4df0-ad01-13addb14805f
25,29,Gov,98,1562394,New Republic,be8b0be4-1d74-4600-acfb-1300cf4c9b4d
25,30,Gov,91,5055780,New Republic,79120a7b-8c1f-4b0c-8efd-df29056f966b
25,31,Gov,98,1421982,New Republic,c81bb26c-b300-48dc-97c8-7caa5ff3f2ff
25,32,Gov,104,3247982,New Republic,40192de4-71fb-4411-96d8-4ab1d707f5bb
25,33,Gov,92,9911010,New Republic,3bb5838c-cb61-4a82-b3e2-249d9f456903
25,34,Gov,115,7803382,New Republic,13d1d591-7776-4ab2-9e05-23974a0ba265
25,35,Gov,93,4832191,First Order,7aa9f264-2d22-482d-8902-233b57b61122
25,36,Gov,92,9430252,New Republic,021d92ac-2de7-4836-b4f3-147559d0032a
25,37,Gov,103,6932055,New Republic,95ac077f-16dd-4bf3-8077-bdfb591346a3
25,38,Gov,91,7297254,New Republic,7762942c-e6b0-40fb-9943-4e956b6ce7c1
25,39,Gov,99,9014626,New Republic,a3834076-8336-45a2-94e6-6b472f94e60f
25,40,Gov,114,9045929,New Republic,aba37150-27b7-428e-8020-5d0235805e4f
25,41,Gov,118,8109219,Coruscant,32ba34aa-08b2-4fb0-bed7-3c62dca9176b
25,42,restaurant,102,1176052,Beacon Street Pizza,eecbae83-6b87-4414-af03-bbae62376acb
25,43,Gov,112,6813020,Coruscant,a04f5573-7788-4599-b3dd-d05034ba2164
25,44,restaurant,110,9900057,Beacon Street Pizza,c1865d9b-2618-4e27-ae3d-3395283f1b26
25,45,Gov,114,7197587,New Republic,6ffc4d1d-c1d6-4c07-8134-e2556cdf79cb
25,46,Gov,108,1325349,New Republic,48a1ebe5-6a78-41b7-b97c-01fdf084ac1a
25,47,restaurant,100,1832346,Beacon Street Pizza,7d9ea979-1eae-4bdb-bf05-897bfefd196b
25,48,restaurant,105,8903222,Beacon Street Pizza,d298180d-6f86-4abf-ab22-0037e38aabe9
25,49,restaurant,109,8885080,Beacon Street Pizza,1414a005-ff77-43d7-968a-c48517dddac3
25,50,Gov,114,7853235,First Order,b33cec51-d2d1-4785-ab71-4c0d9aeafa91
25,51,restaurant,91,1480605,Beacon Street Pizza,865b1ff9-3a94-485e-bb34-d25b246fd173
25,52,Gov,109,5738928,First Order,779294c7-446c-4314-8ba3-aa9b0d24406c
25,53,Gov,115,7214833,Tatooine,8c9b60b5-ad17-4ef3-852f-8b40a52e6d5e
25,54,restaurant,96,5666368,Beacon Street Pizza,f4b4ef57-4400-456a-a94b-d75a01944c54
25,55,Gov,114,9362811,Tatooine,d6bf6945-5eb8-4db2-a9f3-efb3e2343f3e
25,56,Gov,117,4886960,Tatooine,3d617fc9-9c3a-4878-b2b1-bd542a05861a
25,57,Gov,94,9230678,Tatooine,566d8e59-d713-46e9-8d2a-a2d867210ed5
25,58,restaurant,112,5420841,Beacon Street Pizza,974f4c65-a3c2-489f-9882-64ab2d3d9d99
25,59,restaurant,103,4516391,Beacon Street Pizza,e678cb11-5110-448b-901a-9caabd96e37e
25,60,Gov,109,4014575,New Republic,01d23cb9-105a-4501-8d32-12c862ea60fb
25,61,Gov,111,2688711,New Republic,c05aca1d-34ef-47ba-9b4f-6fa47ea39c15
25,62,Gov,107,3394050,New Republic,9b4cfb6b-2da3-49d2-8e04-715477030b06
25,63,Gov,102,7640011,New Republic,735d29e0-919e-45c2-a412-9ef0879c05ad
25,64,Gov,109,3683771,New Republic,68ad7d84-4a44-4267-9828-49bf42e98c0c
25,65,Gov,119,4205325,Gotham,c7a9af74-ccb4-4867-82ff-90ccb2968355
25,66,Gov,106,3973394,Gotham,ce0675f7-2516-44f7-ad00-1638800af185
25,67,Gov,90,4801095,Gotham,051cfd05-0b88-40e3-9bc2-716ca41fb00c
25,68,Gov,99,7738918,New Republic,691ebd7e-d6ca-4e30-a6aa-025c4b3e18ec
25,69,Gov,114,2663448,First Order,dba4b946-3e85-4bbf-81c1-b668ddb8a966
25,70,Gov,104,6356020,First Order,70021855-5db5-4ead-ad57-e0169178624c
25,71,Gov,102,7980834,First Order,ccc7282e-f31f-4076-b31e-825cf28d549d
25,72,Gov,106,1543167,First Order,d9344585-b967-4b7b-9167-6d80a6680153
25,73,Gov,114,4397444,New Republic,61a7684b-27d4-4901-8426-fd86efd2135f
25,74,Gov,117,9476427,First Order,1b0ac1ee-d03b-429c-a7bd-bba1d40688ba
25,75,Gov,96,3667177,First Order,f76a9c53-8687-44cc-b514-24c822cca174
25,76,Gov,99,3259351,First Order,88e740ac-fe5a-4d8b-b6dc-af8cb42ed5ae
25,77,restaurant,118,8527303,Beacon Street Pizza,acb9affb-426d-4c6d-a7e7-ffd632efbf3e
25,78,Gov,115,1163565,Coruscant,5ad4eada-1c8d-4742-bf99-11dc1e980aa1
25,79,Gov,97,1005898,Coruscant,62454b77-034f-403a-805c-1c3c79374843
25,80,restaurant,112,3739075,Beacon Street Pizza,0bd601f5-ae0b-44d8-8ecc-a96f279b8cc7
25,81,Gov,118,6735742,Tatooine,1e4e0a02-f0f7-4bf9-b997-2adfd357f96c
25,82,Gov,93,5737426,Tatooine,827a1c5f-3c22-4f2e-90c0-e9dd21268343
25,83,restaurant,116,9490580,Beacon Street Pizza,019ff07a-50f9-4fee-8be6-a5c7693f93a2
25,84,Gov,116,6704147,Coruscant,7abf0c02-2480-40cb-ad0b-43e6a6c555e4
25,85,Gov,109,1425342,Coruscant,f786fddc-69a4-412c-8ac8-102c2742c983
25,86,restaurant,115,4115003,Beacon Street Pizza,e2dbf1b8-6435-4e07-b937-42867bbbecc9
25,87,Gov,112,7275039,Coruscant,6897fa1c-0c37-4bde-aeb8-4b2deb3b5ebf
25,88,Gov,98,2055348,Coruscant,97cacf35-701b-4138-ab36-a05bace48ac5
25,89,Gov,95,3580018,Coruscant,15b4d593-0ce2-41f5-933a-95027875bfea
25,90,Gov,119,8478424,Coruscant,3dd0bc8c-4be4-450b-8924-a9e43d490bc9
25,91,Gov,100,6994961,Coruscant,b958a3dd-303f-4436-8af5-98f1c0630795
25,92,Gov,104,3312150,First Order,8cb03e67-4999-473b-b24b-cf557922b112
25,93,Gov,116,3422332,First Order,c374d442-a7c0-4d2d-aa55-1abde16e78f1
25,94,Gov,102,5586772,First Order,1db3bfb3-baac-4e65-81ba-572f6326de31
25,95,Gov,91,1177415,First Order,89a356d0-444e-4f0a-9d87-0e33e73915fa
25,96,Gov,109,4367780,First Order,c2bc0a0d-0fe2-4300-9fae-446acc2b5605
25,97,tech,110,4519868,Stark Industries,e0ba7dea-0777-4c51-a11f-0dc4edf314b9
25,98,Gov,110,7577059,First Order,b6d07199-30ca-4295-8add-13294309faa4
25,99,Gov,91,8713243,First Order,dee3a51b-4f36-421b-8420-c67e2a7b9059
25,100,Gov,106,8835567,First Order,532b9b36-1b3a-4486-a1dd-22c6d751cdbe
25,101,Gov,101,1984075,First Order,adf793e9-892a-4d68-9774-836f9494ee02
25,102,Gov,90,4925924,Tatooine,3cebb939-3df5-4374-97be-46fba64ce91e
25,103,Gov,110,9309119,Tatooine,8826ce8f-29e6-4141-8d22-cd6b2ae1e83d
25,104,Gov,109,9118727,Tatooine,13115153-3be8-4939-8f76-f3e81564e076
25,105,Gov,113,7968583,Tatooine,49e6fc42-bb10-4f84-b6a6-1035657fc0a6
25,106,tech,106,4746175,Stark Industries,b7b806fa-5714-47a4-840b-4e791787ccc7
25,107,Gov,118,4459840,Tatooine,cc1f850f-b81b-4117-9be6-49fa18ae9b88
25,108,Gov,113,6155251,Tatooine,24c93669-df95-432d-8583-11dbddec2c4c
25,109,Gov,109,9388264,Tatooine,07b42636-abf5-4552-9b98-179e1231db15
25,110,tech,96,6341357,Stark Industries,1660250a-9cb5-4a61-b6d3-ee6021c07b52
25,111,Gov,107,2159855,Tatooine,cc9b4bc2-db98-4ac1-83a3-89fcd8fac358
25,112,Gov,109,2038654,Tatooine,67a47647-fc7d-4ec0-b328-6d392192c6c0
25,113,Gov,91,8657359,Tatooine,bcf5e5b0-e2f3-4ddc-9838-6ade7d520557
25,114,tech,95,6998822,Stark Industries,0fee1fbe-a9e5-4532-b172-7436d72999bb
25,115,Gov,108,8417980,Tatooine,9b413f73-a964-4808-84a5-44189b84db98
25,116,Gov,104,3822746,Tatooine,27f0a79d-2e92-4b4f-84c3-ef30ce3945a6
25,117,Gov,98,3968778,Tatooine,f114d67e-011b-4b93-b30d-52ca585c5e1a
25,118,Gov,95,5707870,Tatooine,d5886205-9cb5-4d06-b75f-aa9d9a631bdb
25,119,Gov,95,7521091,Tatooine,ca5f9a87-8b21-42d5-8d03-cde2da66d7a2
25,120,Gov,100,8634899,Tatooine,b0dfaedc-7b39-439b-818d-26c4a4e818c6
25,121,Gov,95,8656647,Tatooine,e8881db1-b9a3-4c03-bf19-14cc8b41df36
25,122,Gov,104,1216265,Tatooine,02ab42fa-c0aa-49ef-bcc2-b834f6eb7dcd
25,123,Gov,98,9824169,New Republic,943399d2-29b5-4856-9a8c-3a24feff053e
25,124,Gov,103,4686376,New Republic,63341f59-3427-4e46-ab1c-4ac2aa956973
25,125,Gov,90,2663899,New Republic,54ed2b7b-3c78-46e5-bd28-22ce342321f8
25,126,Gov,104,9015896,Coruscant,034a0da9-db59-4ecb-b8d7-08a763bb38b9
25,127,Gov,93,2213153,First Order,4c4be155-32e2-47ed-8b70-ac46d4b939ec
25,128,Gov,103,4486309,First Order,b057d534-e35d-4e99-b3ff-e013a98d3c75
25,129,Gov,118,8974568,First Order,fcf13a05-c0f1-467a-b939-9cccbe4c5954
25,130,Gov,98,7564867,First Order,26785a8d-3ba4-46ed-ac0e-663d9b0a0a51
25,131,Gov,93,2976600,First Order,1d6e18a7-15c8-4675-ab21-a31a867173bf
25,132,Gov,115,9431411,First Order,f45b3fe3-6bfb-43c1-bddc-ac753eabfff9
25,133,Gov,103,5610433,Coruscant,c61e67eb-295c-4773-a557-a6d979cd3984
25,134,Gov,117,1332436,New Republic,27ceda08-b828-4ef6-a2e2-febc1538f08a
25,135,Gov,119,1206045,New Republic,64967760-58dd-4501-ba0e-f0d1442b86dc
25,136,Gov,119,5614513,New Republic,01c759b8-8293-4d5a-872b-fad070716dcc
25,137,tech,98,1354059,Stark Industries,d2530b79-1581-45f7-ab08-0aa244289573
25,138,Gov,111,7328423,New Republic,90e5e6a4-bb3a-4a16-a52b-1aa950a8a45a
25,139,tech,92,1299526,Stark Industries,91b56908-3223-4dc1-927f-dd097348cbde
25,140,Gov,102,7053578,New Republic,2a254f5c-53ea-454a-9102-c366db333f32
25,141,tech,110,6575815,Stark Industries,c915968a-621f-4346-8b43-81eb03c81303
25,142,Gov,115,5976298,New Republic,c49465e1-c102-4f21-831e-7657b7acfc89
25,143,Gov,113,8745825,New Republic,9df6367a-dbad-4e60-b65c-f0d1aa07492b
25,144,Gov,99,5104370,New Republic,d67017e4-e7f8-4a36-9a83-7f084eece98b
25,145,tech,102,9184466,Stark Industries,178ec20d-d754-46ac-9ee6-b28954858e27
25,146,Gov,116,6342285,New Republic,9d680cd6-6660-4d89-b749-c93611876c99
25,147,Gov,104,9547160,New Republic,4123f2e8-80fc-438e-a6cb-8b6ba0de6d9b
25,148,Gov,91,1950032,New Republic,8fba1b0e-0422-4534-810c-393066ccf395
25,149,Gov,110,5279810,New Republic,2b5a650c-414b-442a-8b4f-f8a9aaa52fa1
25,150,tech,105,2343472,Stark Industries,acffb852-ca01-4e0a-9e2b-803a1fffdf54
25,151,Gov,110,3780093,New Republic,8c7431b4-f0ea-4263-a082-dedc377e885d
25,152,Gov,99,3850571,Coruscant,54df7423-03bc-491f-a891-96092762c544
25,153,Gov,102,5073479,Coruscant,16917969-1858-48c7-8233-930aed0a8c39
25,154,Gov,98,1608613,Coruscant,a0311abc-1c66-458f-97ee-40e3bd9afbff
25,155,Gov,102,1360011,Coruscant,f6903a40-9c1d-4e37-8307-f5810836c057
25,156,Gov,108,7913073,New Republic,b396708e-4889-43d3-9b98-5b4dd982e8bd
25,157,airline,98,9746873,Oceanic Airlines,b620fa91-e812-429d-872c-526c0cc8586d
25,158,Gov,112,5018222,Coruscant,962cb7f1-7e21-4b54-8489-da510504d6f9
25,159,Gov,110,5743217,Coruscant,719ab6fa-3ed9-493e-aeca-cdc32ef10619
25,160,Gov,97,2920178,Coruscant,ba4ca916-f432-4989-8364-6c72d1fedcd8
25,161,Gov,116,2769127,New Republic,221ba65b-d920-48b9-a8e4-14f5f4e09b38
25,162,Gov,107,2756801,Coruscant,8d7eecf2-9895-459d-bd5a-2fbdf75c9375
25,163,Gov,104,6390086,Coruscant,bc149adb-c89e-4732-aeca-773a3536f13c
25,164,Gov,108,8044883,Coruscant,cdfa9972-fbf6-4cd1-8ff4-8bc507ee9a69
25,165,Gov,110,5223661,Coruscant,f85cca4e-a37c-416c-834e-b571ed2f96a7
25,166,Gov,106,2857375,Naboo,842daa48-92a3-48e0-a091-e7899dda770a
25,167,Gov,113,7276828,Naboo,16d52a3a-821e-4061-8240-546cfce00715
25,168,Gov,105,4258659,Naboo,add17937-429b-4fd9-b781-b5179aa06aa7
25,169,Gov,104,8057804,Gotham,0b6818da-368b-4bdf-80ad-0594c3db2c64
25,170,Gov,118,4187856,Tatooine,a87f9cd2-b673-4f7d-9dd9-53fd83aaa708
25,171,Gov,99,1169697,Gotham,383c4b0f-2ac0-4b03-8e2f-66b92bc72913
25,172,airline,104,3770657,Oceanic Airlines,a0705a4c-c57e-4187-9545-91a3067c6e61
25,173,Gov,105,7149830,First Order,3b7eb40f-3b58-49c2-992f-e0fa1378b3a2
25,174,airline,119,7907746,Oceanic Airlines,6076527e-2884-4316-9dd0-b54a3368684c
25,175,energy,91,9550537,Monster Corp,b1048edd-e40d-4d97-9bcb-c56eab3be8d1
25,176,Gov,119,1435767,Gotham,2dba302e-99f9-4a63-ac38-306e8f069eb9
25,177,Gov,92,8718076,Naboo,2ffa334a-43b3-4ee1-9785-3cbba6fc618d
25,178,Gov,109,2397289,Naboo,65464814-5dea-4fb1-a201-27858421b550
25,179,Gov,116,9483920,Naboo,a1fe265c-819f-41d4-b9f9-3446af197dae
25,180,Gov,118,8113886,Naboo,03d547a3-58c6-4322-8635-9f83c28e204a
25,181,Gov,93,5417966,Gotham,b85909fe-580e-42b4-b1f6-677dce75d7ca
25,182,Gov,116,6379343,Gotham,e59b54d1-0cdb-4478-aaee-cba2807e1842
25,183,Gov,109,2781405,Gotham,e6477e81-81b6-4442-b35f-25deb28a478b
25,184,Gov,114,6270732,First Order,6a43be36-ce39-4baa-bc59-a1dfc94d8041
25,185,Gov,113,2271932,First Order,dc237d53-a217-47c1-bd79-c91b2209f1a4
25,186,Gov,102,6939288,First Order,f15f4da2-efda-4549-8c94-bff25feda161
25,187,Gov,95,7580032,Naboo,c8de279f-7d5c-49a0-b2d3-d131917bbfb0
25,188,Gov,119,8625068,Naboo,626c9f3a-0f3a-4593-bea5-fd8e89cb0a02
25,189,energy,91,6484598,Monster Corp,6b6f0423-db64-4766-85c1-7f3e8e0d7b9b
25,190,Gov,112,5654236,Naboo,fd11ae42-9d35-44ce-9e7c-160606775768
25,191,Gov,107,5081277,Naboo,eec5eb76-aca1-42e2-905a-c025ca001f46
25,192,Gov,90,6025173,Coruscant,007895fd-cc5c-4f06-bdc9-e89cf54347dc
25,193,energy,96,1430834,Monster Corp,a559d648-4eea-4673-b070-32d2b77c5731
25,194,Gov,108,6734335,Coruscant,4940c867-26d1-4d19-b98c-f7767fea4337
25,195,Gov,106,2790427,Coruscant,57d79a7c-2b8e-43ba-830a-2bb466f782fe
